Time,DKe_wind,SE2_wind,SE4_wind
18/03/2016 13.00,0.2468031,0.2226129,0.4143811
18/03/2016 14.00,0.2467431,0.1870572,0.1757337
18/03/2016 15.00,0.423756,0.171423,0.2272606
18/03/2016 16.00,0.3907644,0.176393,0.1787079
18/03/2016 17.00,0.4012292,0.1290778,0.1138987
18/03/2016 18.00,0.5468835,0.1488912,0.1236832
18/03/2016 19.00,0.7502794,0.09096532,0.1216322
18/03/2016 20.00,0.801549,0.1325564,0.1669449
18/03/2016 21.00,0.7916951,0.1312004,0.05967341
18/03/2016 22.00,0.6504728,0.06225123,0.03606213
18/03/2016 23.00,0.4291115,0.08123012,0.01564948
19/03/2016 00.00,0.618701,0.04676682,0
19/03/2016 01.00,0.1961858,0.06245622,0
19/03/2016 02.00,0.2103009,0.0283183,0
19/03/2016 03.00,0.08556828,0,0.002770877
19/03/2016 04.00,0.01772724,0,0.006890313
19/03/2016 05.00,0.01352669,0,0.008152512
19/03/2016 06.00,0.07951844,0,0.02200325
19/03/2016 07.00,0.0473686,0,0.06671566
19/03/2016 08.00,0.04359841,0,0.04637625
19/03/2016 09.00,0.06149154,0,0.1112138
19/03/2016 10.00,0.03655455,0.02865166,0.1968867
19/03/2016 11.00,0.1229479,0.00709802,0.2362141
19/03/2016 12.00,0.2500992,0,0.191617
19/03/2016 13.00,0.4676213,0,0.1903716
19/03/2016 14.00,0.408906,0,0.3210553
19/03/2016 15.00,0.4581671,0,0.5610766
19/03/2016 16.00,0.5685814,0,0.4601109
19/03/2016 17.00,0.455048,0,0.3516749
19/03/2016 18.00,0.4029518,0,0.516106
19/03/2016 19.00,0.5898937,0,0.5784462
19/03/2016 20.00,0.3942133,0,0.4954439
19/03/2016 21.00,0.400653,0,0.5397031
19/03/2016 22.00,0.453928,0.003483706,0.5100643
19/03/2016 23.00,0.1945996,0.00159891,0.5251448
20/03/2016 00.00,0.2682805,0.001864213,0.3503582
20/03/2016 01.00,0.2690888,0,0.3879917
20/03/2016 02.00,0.277713,0,0.4117447
20/03/2016 03.00,0.2655682,0.00105477,0.3003885
20/03/2016 04.00,0.2151345,0.003327814,0.3406602
20/03/2016 05.00,0.2212012,0.00088374,0.2760227
20/03/2016 06.00,0.2040866,0.03432049,0.2381141
20/03/2016 07.00,0.1756178,0.06435592,0.1905813
20/03/2016 08.00,0.1423455,0.02901704,0.1154493
20/03/2016 09.00,0.1305253,0.0234601,0.09661509
20/03/2016 10.00,0.09317434,0.005521643,0.1079409
20/03/2016 11.00,0.1561409,0,0.1400184
20/03/2016 12.00,0.2887615,0,0.1620478
20/03/2016 13.00,0.2823425,0.000190858,0.1792825
20/03/2016 14.00,0.1537847,0,0.1629871
20/03/2016 15.00,0.2730346,0,0.2243379
20/03/2016 16.00,0.2370741,0,0.244548
20/03/2016 17.00,0.1835882,0.03449292,0.2849002
20/03/2016 18.00,0.2209173,0.1166872,0.4636156
20/03/2016 19.00,0.3366902,0.1617272,0.6346756
20/03/2016 20.00,0.463934,0.2539245,0.5063479
20/03/2016 21.00,0.6106104,0.2872982,0.6055484
20/03/2016 22.00,0.5511062,0.2704484,0.5942506
20/03/2016 23.00,0.5232425,0.2040166,0.60749
21/03/2016 00.00,0.6177217,0.1066392,0.5360284
21/03/2016 01.00,0.5291409,0.04729679,0.5118959
21/03/2016 02.00,0.3539253,0.01866152,0.7091056
21/03/2016 03.00,0.5442261,0.01630483,0.718523
21/03/2016 04.00,0.5433025,0.01203203,0.385863
21/03/2016 05.00,0.5384048,0,0.3414509
21/03/2016 06.00,0.4372424,0,0.7044317
21/03/2016 07.00,0.6393497,0,0.5097877
21/03/2016 08.00,0.5697399,0,0.5706671
21/03/2016 09.00,0.4468766,0,0.6010787
21/03/2016 10.00,0.7080321,0,0.5027665
21/03/2016 11.00,0.7372033,0,0.5947484
21/03/2016 12.00,0.7307693,0.007512263,0.6826382
21/03/2016 13.00,0.6797873,0.02194598,0.6798232
21/03/2016 14.00,0.7724131,0.03622888,0.5958998
21/03/2016 15.00,0.607974,0.04485787,0.7909911
21/03/2016 16.00,0.6312531,0.05589951,0.5727358
21/03/2016 17.00,0.4010364,0.08157223,0.7645482
21/03/2016 18.00,0.4867012,0.1637915,0.5603441
21/03/2016 19.00,0.3622038,0.2717356,0.5065868
21/03/2016 20.00,0.4000273,0.1505233,0.6132243
21/03/2016 21.00,0.3919724,0.1592741,0.5669532
21/03/2016 22.00,0.318556,0.2127449,0.4495035
21/03/2016 23.00,0.3023556,0.2453613,0.3579863
22/03/2016 00.00,0.2134903,0.2095106,0.4320369
22/03/2016 01.00,0.1381056,0.1415948,0.292889
22/03/2016 02.00,0.1481042,0.1883132,0.1982723
22/03/2016 03.00,0.1572311,0.2813939,0.1196922
22/03/2016 04.00,0.1477051,0.2229888,0.1117099
22/03/2016 05.00,0.2250775,0.1564776,0.1198764
22/03/2016 06.00,0.1556867,0.1965354,0.08212531
22/03/2016 07.00,0.1212169,0.2414145,0.05626135
22/03/2016 08.00,0.05306673,0.403258,0.004392413
22/03/2016 09.00,0.1083017,0.2821918,0
22/03/2016 10.00,0.1480308,0.299072,0
22/03/2016 11.00,0.125028,0.3601376,0
22/03/2016 12.00,0.09911865,0.3790013,0.02287373
22/03/2016 13.00,0.06658401,0.312396,0.09486622
22/03/2016 14.00,0.167748,0.2258667,0.09419933
22/03/2016 15.00,0.1647069,0.05968357,0.106343
22/03/2016 16.00,0.07294483,0.03916129,0.1271932
22/03/2016 17.00,0.03627426,0.1015366,0.102325
22/03/2016 18.00,0.07044816,0.1431644,0.139707
22/03/2016 19.00,0.04572111,0.07510158,0.1367939
22/03/2016 20.00,0.01792369,0.04016851,0.1235796
22/03/2016 21.00,0.06927149,0.0323021,0.0399679
22/03/2016 22.00,0.1398717,0.004791914,0.04541297
22/03/2016 23.00,0.386473,0.02467915,0.04355329
23/03/2016 00.00,0.3134729,0.007202839,0.1037508
23/03/2016 01.00,0.3059058,0.02343848,0.08000752
23/03/2016 02.00,0.2868151,0.01350383,0.07083838
23/03/2016 03.00,0.2775541,0.01417003,0.06771526
23/03/2016 04.00,0.3666593,0.002286459,0.1281579
23/03/2016 05.00,0.3670951,0.004894119,0.08800795
23/03/2016 06.00,0.3909954,0,0.1339456
23/03/2016 07.00,0.2710333,0,0.04460552
23/03/2016 08.00,0.1946799,0,0.05011372
23/03/2016 09.00,0.1558889,0,0.04570839
23/03/2016 10.00,0.2849349,0,0.05918304
23/03/2016 11.00,0.3053535,0,0.05741091
23/03/2016 12.00,0.3687308,0,0.05666872
23/03/2016 13.00,0.4358203,0,0.05102384
23/03/2016 14.00,0.4804832,0.001686295,0.04371242
23/03/2016 15.00,0.4521823,0.002186936,0.0330574
23/03/2016 16.00,0.3076891,0.01205786,0.01670815
23/03/2016 17.00,0.3087443,0.06165594,0.00143414
23/03/2016 18.00,0.245536,0.07906085,0.009244783
23/03/2016 19.00,0.3495298,0.08954524,0.000568005
23/03/2016 20.00,0.4304498,0.1192551,0.02006
23/03/2016 21.00,0.2255742,0.09852209,0.05137743
23/03/2016 22.00,0.2873132,0.1463752,0.07839562
23/03/2016 23.00,0.2113927,0.1393878,0.07993197
24/03/2016 00.00,0.1327154,0.1524715,0.03218997
24/03/2016 01.00,0.06509814,0.1295954,0.04875466
24/03/2016 02.00,0.003201739,0.08116098,0.04476176
24/03/2016 03.00,0,0.09766567,0.04112734
24/03/2016 04.00,0,0.08266649,0.02481873
24/03/2016 05.00,0,0.02559648,0
24/03/2016 06.00,0,0.005251154,0
24/03/2016 07.00,0,0.004997113,0
24/03/2016 08.00,0,0,0
24/03/2016 09.00,0,0,0
24/03/2016 10.00,0,0,0
24/03/2016 11.00,0.03431066,0,0
24/03/2016 12.00,0.01457423,0.001151947,0.008321333
24/03/2016 13.00,0.01361425,0.001671525,0.04609255
24/03/2016 14.00,0.05098904,0.001027471,0.06360561
24/03/2016 15.00,0.1896134,0.02066787,0.09737833
24/03/2016 16.00,0.1650561,0.09309942,0.06796043
24/03/2016 17.00,0.1259356,0.1278261,0.1075733
24/03/2016 18.00,0.2101086,0.1139683,0.1432174
24/03/2016 19.00,0.3628401,0.06687592,0.1667725
24/03/2016 20.00,0.2811151,0.04636391,0.2608392
24/03/2016 21.00,0.2080221,0.03662157,0.3129129
24/03/2016 22.00,0.1804735,0.05079675,0.3346711
24/03/2016 23.00,0.2280484,0.03172452,0.3351414
25/03/2016 00.00,0.3705942,0.049657,0.4043455
25/03/2016 01.00,0.3827223,0.05979708,0.6029137
25/03/2016 02.00,0.2971484,0.04077517,0.5070298
25/03/2016 03.00,0.2576658,0.03073093,0.4222488
25/03/2016 04.00,0.3494702,0.02342687,0.5014544
25/03/2016 05.00,0.2319371,0.003041044,0.3495803
25/03/2016 06.00,0.2307749,0.006375898,0.3394587
25/03/2016 07.00,0.1239597,0.03222785,0.2406652
25/03/2016 08.00,0.09881717,0.02935336,0.1374269
25/03/2016 09.00,0.1265699,0.03801395,0.2130092
25/03/2016 10.00,0.09429333,0.04194226,0.2378536
25/03/2016 11.00,0.3876999,0.04388204,0.236282
25/03/2016 12.00,0.480788,0.0580195,0.2153634
25/03/2016 13.00,0.2793561,0.03621316,0.1725331
25/03/2016 14.00,0.3505798,0.0124124,0.08688495
25/03/2016 15.00,0.5226219,0.03058305,0.2370135
25/03/2016 16.00,0.2979273,0.1190671,0.3222544
25/03/2016 17.00,0.1762413,0.1305914,0.1969168
25/03/2016 18.00,0.1185139,0.1276296,0.1680513
25/03/2016 19.00,0.1810384,0.08127418,0.1742219
25/03/2016 20.00,0.3672876,0.1858338,0.2289032
25/03/2016 21.00,0.4359712,0.3179491,0.1095209
25/03/2016 22.00,0.3684481,0.2290054,0.1263604
25/03/2016 23.00,0.3097864,0.1906634,0.1288527
26/03/2016 00.00,0.5411645,0.06580384,0.04368538
26/03/2016 01.00,0.183248,0.04115276,0.02272539
26/03/2016 02.00,0.296578,0.007465827,0.02625506
26/03/2016 03.00,0.2217732,0,0.003343221
26/03/2016 04.00,0.1328765,0.05033802,0
26/03/2016 05.00,0.08026624,0.07657424,0
26/03/2016 06.00,0.09432888,0.08556474,0
26/03/2016 07.00,0.01772638,0.1714818,0
26/03/2016 08.00,0,0.2088163,0
26/03/2016 09.00,0,0.1740729,0
26/03/2016 10.00,0,0.2497024,0
26/03/2016 11.00,0.01645608,0.2088472,0
26/03/2016 12.00,0.02694235,0.2467843,0.01049943
26/03/2016 13.00,0.08543853,0.4057259,0.03437045
26/03/2016 14.00,0.07482839,0.422205,0.04905239
26/03/2016 15.00,0.09746689,0.3472819,0.06848735
26/03/2016 16.00,0.1806728,0.7862706,0.04453999
26/03/2016 17.00,0.2992714,0.866967,0.03919856
26/03/2016 18.00,0.5233065,0.9236709,0.09378248
26/03/2016 19.00,0.9227918,0.8189189,0.1173186
26/03/2016 20.00,0.9195334,0.7111035,0.1317982
26/03/2016 21.00,0.95,0.8344607,0.226693
26/03/2016 22.00,0.95,0.68457,0.338511
26/03/2016 23.00,0.95,0.5434722,0.5202615
27/03/2016 00.00,0.95,0.6696299,0.5222465
27/03/2016 01.00,0.95,0.5514398,0.6733748
27/03/2016 02.00,0.95,0.6405026,0.671351
27/03/2016 03.00,0.95,0.7100837,0.5684845
27/03/2016 04.00,0.95,0.6628399,0.7945672
27/03/2016 05.00,0.9499999,0.5816689,0.8418128
27/03/2016 06.00,0.95,0.7991527,0.9158903
27/03/2016 07.00,0.95,0.8813469,0.95
27/03/2016 08.00,0.95,0.6506462,0.9499999
27/03/2016 09.00,0.95,0.4395195,0.9484031
27/03/2016 10.00,0.929008,0.2279081,0.9499999
27/03/2016 11.00,0.9110675,0.1859097,0.95
27/03/2016 12.00,0.8529789,0.1963652,0.95
27/03/2016 13.00,0.7679242,0.2786255,0.95
27/03/2016 14.00,0.4594009,0.2754416,0.95
27/03/2016 15.00,0.4198776,0.2860822,0.95
27/03/2016 16.00,0.2370166,0.26744,0.6250076
27/03/2016 17.00,0.1620025,0.4083952,0.2465118
27/03/2016 18.00,0.2118156,0.6602051,0.233259
27/03/2016 19.00,0.2894506,0.6365952,0.2269985
27/03/2016 20.00,0.2973303,0.6014311,0.1674289
27/03/2016 21.00,0.3965272,0.577867,0.2677748
27/03/2016 22.00,0.4226522,0.6675799,0.2060418
27/03/2016 23.00,0.4711821,0.7558078,0.1629969
28/03/2016 00.00,0.6866572,0.8651989,0.1423715
28/03/2016 01.00,0.7307117,0.9472882,0.1732401
28/03/2016 02.00,0.5550218,0.9437921,0.2874758
28/03/2016 03.00,0.7451681,0.8577096,0.3535279
28/03/2016 04.00,0.754821,0.3214785,0.2666456
28/03/2016 05.00,0.7553639,0.06104998,0.2977052
28/03/2016 06.00,0.6017845,0.07996713,0.6472709
28/03/2016 07.00,0.744881,0.1762328,0.4821248
28/03/2016 08.00,0.6015327,0.1663751,0.5637308
28/03/2016 09.00,0.6674784,0.2031969,0.6258087
28/03/2016 10.00,0.95,0.1128105,0.5642973
28/03/2016 11.00,0.95,0.2664959,0.6405459
28/03/2016 12.00,0.95,0.2910717,0.7217899
28/03/2016 13.00,0.95,0.3591806,0.9015777
28/03/2016 14.00,0.95,0.4399079,0.95
28/03/2016 15.00,0.95,0.5413747,0.95
28/03/2016 16.00,0.95,0.6645908,0.9499999
28/03/2016 17.00,0.95,0.6188572,0.95
28/03/2016 18.00,0.95,0.5857962,0.95
28/03/2016 19.00,0.95,0.710015,0.95
28/03/2016 20.00,0.95,0.5440819,0.95
28/03/2016 21.00,0.9499999,0.625007,0.95
28/03/2016 22.00,0.783085,0.7041879,0.95
28/03/2016 23.00,0.6775441,0.6904277,0.95
29/03/2016 00.00,0.5829616,0.5630186,0.9147379
29/03/2016 01.00,0.6166648,0.3897292,0.5940183
29/03/2016 02.00,0.6795259,0.4538599,0.4974026
29/03/2016 03.00,0.5320067,0.6098725,0.4228332
29/03/2016 04.00,0.409523,0.485204,0.446315
29/03/2016 05.00,0.6453205,0.3812702,0.5401165
29/03/2016 06.00,0.5262327,0.5248531,0.46333
29/03/2016 07.00,0.3928714,0.633462,0.3640905
29/03/2016 08.00,0.249134,0.8185166,0.2423965
29/03/2016 09.00,0.4373354,0.5581707,0.2781489
29/03/2016 10.00,0.559352,0.6003985,0.2934023
29/03/2016 11.00,0.450974,0.7611569,0.3213765
29/03/2016 12.00,0.3989307,0.8728005,0.3025646
29/03/2016 13.00,0.3771652,0.8196722,0.4166752
29/03/2016 14.00,0.7289527,0.7376601,0.3550423
29/03/2016 15.00,0.672025,0.6045086,0.4296015
29/03/2016 16.00,0.3455424,0.54334,0.5394598
29/03/2016 17.00,0.229092,0.453187,0.4137883
29/03/2016 18.00,0.4276627,0.6478631,0.4740298
29/03/2016 19.00,0.4966187,0.5683836,0.5668864
29/03/2016 20.00,0.3893171,0.3986825,0.7781946
29/03/2016 21.00,0.4813661,0.3837059,0.6210507
29/03/2016 22.00,0.3035799,0.2249465,0.6752386
29/03/2016 23.00,0.3232175,0.1975645,0.5895623
30/03/2016 00.00,0.2089767,0.0707382,0.6306901
30/03/2016 01.00,0.2043611,0.06228773,0.3742848
30/03/2016 02.00,0.1503641,0.03482992,0.3407459
30/03/2016 03.00,0.1058045,0.04107896,0.330039
30/03/2016 04.00,0.1253921,0.02807099,0.2906888
30/03/2016 05.00,0.1116693,0.01948021,0.1269618
30/03/2016 06.00,0.1192619,0,0.1391888
30/03/2016 07.00,0.1251555,0,0.027716
30/03/2016 08.00,0.1948366,0,0.04325105
30/03/2016 09.00,0.3206503,0,0.1253016
30/03/2016 10.00,0.5319025,0,0.2457238
30/03/2016 11.00,0.2915301,0,0.2978747
30/03/2016 12.00,0.1815376,0,0.4589539
30/03/2016 13.00,0.07811572,0,0.3170283
30/03/2016 14.00,0.02215201,0,0.1914961
30/03/2016 15.00,0.1904507,0,0.278625
30/03/2016 16.00,0.7133889,0,0.4209702
30/03/2016 17.00,0.8370473,0.004103549,0.5467005
30/03/2016 18.00,0.7205369,0.003487648,0.9291223
30/03/2016 19.00,0.9223146,0.003732243,0.9316225
30/03/2016 20.00,0.95,0.02634965,0.9499999
30/03/2016 21.00,0.7730425,0.05801413,0.95
30/03/2016 22.00,0.8854645,0.1136569,0.95
30/03/2016 23.00,0.7552494,0.05734665,0.95
31/03/2016 00.00,0.643622,0.0345486,0.95
31/03/2016 01.00,0.4971875,0.01603399,0.95
31/03/2016 02.00,0.2803644,0.00280583,0.80147
31/03/2016 03.00,0.2772097,0.03501119,0.4625433
31/03/2016 04.00,0.2827499,0.05728418,0.2963443
31/03/2016 05.00,0.178393,0.01722339,0.3020994
31/03/2016 06.00,0.1763623,0.000211953,0.2941104
31/03/2016 07.00,0.1960884,0.005000773,0.2283799
31/03/2016 08.00,0.1206342,0,0.1664451
31/03/2016 09.00,0.1078605,0,0.1635333
31/03/2016 10.00,0.1353889,0,0.173272
31/03/2016 11.00,0.200807,0,0.1921137
31/03/2016 12.00,0.1273414,0,0.1828745
31/03/2016 13.00,0.1127038,0,0.2364948
31/03/2016 14.00,0.1106381,0,0.2072162
31/03/2016 15.00,0.1661718,0,0.2057967
31/03/2016 16.00,0.1181348,0,0.1281651
31/03/2016 17.00,0.1319643,0.001650495,0.1800189
31/03/2016 18.00,0.2566384,0.007600546,0.222542
31/03/2016 19.00,0.482443,0.00132111,0.187752
31/03/2016 20.00,0.5927165,0.01576376,0.1336592
31/03/2016 21.00,0.5700709,0.07003675,0.1254424
31/03/2016 22.00,0.4570993,0.1381565,0.348711
31/03/2016 23.00,0.524699,0.09102777,0.5681804
01/04/2016 00.00,0.7984958,0.1136395,0.4940271
01/04/2016 01.00,0.7893984,0.1495486,0.478764
01/04/2016 02.00,0.6317129,0.1198041,0.3890807
01/04/2016 03.00,0.5759795,0.1241737,0.372953
01/04/2016 04.00,0.7177294,0.1671009,0.499832
01/04/2016 05.00,0.5168294,0.1283762,0.4498503
01/04/2016 06.00,0.466857,0.1203915,0.5147884
01/04/2016 07.00,0.2644216,0.142618,0.5457256
01/04/2016 08.00,0.2797711,0.09109432,0.5787894
01/04/2016 09.00,0.3762817,0.0623275,0.8194751
01/04/2016 10.00,0.196,0.03577619,0.8548802
01/04/2016 11.00,0.384072,0.0285922,0.9407089
01/04/2016 12.00,0.3777203,0.05206309,0.95
01/04/2016 13.00,0.1521656,0.06333328,0.9499999
01/04/2016 14.00,0.09271044,0.05641614,0.7687143
01/04/2016 15.00,0.1258636,0.06476519,0.9466811
01/04/2016 16.00,0.07712772,0.08744682,0.9442573
01/04/2016 17.00,0.0410273,0.0743974,0.6748284
01/04/2016 18.00,0.006525663,0.09152069,0.6016462
01/04/2016 19.00,0,0.03068837,0.7019042
01/04/2016 20.00,0.03949634,0.0319984,0.8468968
01/04/2016 21.00,0.127973,0.03243553,0.453312
01/04/2016 22.00,0.157164,0.004970989,0.4070525
01/04/2016 23.00,0.1598826,0,0.302109
02/04/2016 00.00,0.4068695,0,0.1078984
02/04/2016 01.00,0.2084171,0,0.08406015
02/04/2016 02.00,0.4130214,0,0.05003171
02/04/2016 03.00,0.4813634,0,0
02/04/2016 04.00,0.5480505,0.005608893,0
02/04/2016 05.00,0.6568297,0.03361502,0.007511225
02/04/2016 06.00,0.9109679,0.03966742,0.03771254
02/04/2016 07.00,0.4817326,0.056133,0.08777917
02/04/2016 08.00,0.3167039,0.09006182,0.07361056
02/04/2016 09.00,0.3879267,0.1047458,0.1108742
02/04/2016 10.00,0.2700257,0.2088113,0.1395596
02/04/2016 11.00,0.2887979,0.2507375,0.1656616
02/04/2016 12.00,0.2239334,0.3557286,0.1117825
02/04/2016 13.00,0.3290765,0.5543069,0.09123354
02/04/2016 14.00,0.2980186,0.6011676,0.1090215
02/04/2016 15.00,0.323359,0.4199596,0.185673
02/04/2016 16.00,0.4112538,0.507607,0.2138058
02/04/2016 17.00,0.4187084,0.3766687,0.2805707
02/04/2016 18.00,0.5011418,0.4043275,0.6192209
02/04/2016 19.00,0.8359526,0.2610728,0.8520421
02/04/2016 20.00,0.7107274,0.1304201,0.8907739
02/04/2016 21.00,0.7969525,0.1259497,0.95
02/04/2016 22.00,0.9471318,0.08196466,0.95
02/04/2016 23.00,0.7209402,0.05293475,0.95
03/04/2016 00.00,0.85697,0.09259954,0.9161274
03/04/2016 01.00,0.8115227,0.07829738,0.9499999
03/04/2016 02.00,0.8021077,0.1106023,0.95
03/04/2016 03.00,0.7896629,0.1302826,0.9167222
03/04/2016 04.00,0.6625257,0.0903933,0.95
03/04/2016 05.00,0.6424309,0.04090042,0.95
03/04/2016 06.00,0.5452182,0.04936285,0.9318356
03/04/2016 07.00,0.3913078,0.03621335,0.8946409
03/04/2016 08.00,0.337419,0.005068552,0.7268577
03/04/2016 09.00,0.3139443,0.005005291,0.5779858
03/04/2016 10.00,0.2133005,0,0.4819607
03/04/2016 11.00,0.277185,0,0.4461152
03/04/2016 12.00,0.3789141,0,0.3824427
03/04/2016 13.00,0.329103,0,0.355556
03/04/2016 14.00,0.1322007,0,0.2691461
03/04/2016 15.00,0.1819639,0,0.2509854
03/04/2016 16.00,0.1950578,0,0.2244844
03/04/2016 17.00,0.1875589,0.0249493,0.2599667
03/04/2016 18.00,0.2872682,0.03982224,0.4157105
03/04/2016 19.00,0.4657272,0.01920464,0.6813796
03/04/2016 20.00,0.4247313,0.02886244,0.673351
03/04/2016 21.00,0.4087461,0.04185801,0.7642928
03/04/2016 22.00,0.3392099,0.05243995,0.7150596
03/04/2016 23.00,0.2675763,0.05179587,0.7019904
04/04/2016 00.00,0.2405985,0.05618139,0.5095375
04/04/2016 01.00,0.158032,0.0670947,0.3306213
04/04/2016 02.00,0.07000591,0.0635036,0.3150561
04/04/2016 03.00,0.09603401,0.08609891,0.2465642
04/04/2016 04.00,0.1180497,0.09211431,0.1137054
04/04/2016 05.00,0.2030666,0.07664017,0.09590411
04/04/2016 06.00,0.2158441,0.09912238,0.2037089
04/04/2016 07.00,0.3399558,0.1215248,0.07830833
04/04/2016 08.00,0.1970454,0.1191319,0.06036784
04/04/2016 09.00,0.1310224,0.1954925,0.06255431
04/04/2016 10.00,0.2467903,0.100815,0.0484002
04/04/2016 11.00,0.2767171,0.2049458,0.07727872
04/04/2016 12.00,0.3381246,0.2049409,0.1127044
04/04/2016 13.00,0.252225,0.2145988,0.1483457
04/04/2016 14.00,0.2835844,0.2171547,0.1436478
04/04/2016 15.00,0.2594959,0.2067536,0.2245538
04/04/2016 16.00,0.3895653,0.2023726,0.1497864
04/04/2016 17.00,0.363069,0.1990424,0.2462896
04/04/2016 18.00,0.5690914,0.2602555,0.1531971
04/04/2016 19.00,0.4113532,0.3712246,0.1545897
04/04/2016 20.00,0.3432935,0.243425,0.2132415
04/04/2016 21.00,0.2858482,0.2782717,0.1748764
04/04/2016 22.00,0.229633,0.3487526,0.1056901
04/04/2016 23.00,0.2297558,0.3399524,0.03014724
05/04/2016 00.00,0.1928013,0.2364368,0.01167408
05/04/2016 01.00,0.1443249,0.140914,0.004260188
05/04/2016 02.00,0.1082067,0.174639,0.05671198
05/04/2016 03.00,0.05097508,0.2358999,0.1507614
05/04/2016 04.00,0.01536748,0.1691978,0.3163
05/04/2016 05.00,0.02416353,0.108692,0.385728
05/04/2016 06.00,0,0.1227371,0.1657789
05/04/2016 07.00,0,0.1265544,0.06050645
05/04/2016 08.00,0,0.2014782,0
05/04/2016 09.00,0,0.109395,0
05/04/2016 10.00,0,0.1032107,0
05/04/2016 11.00,0,0.1203714,0
05/04/2016 12.00,0.004368138,0.1365718,0
05/04/2016 13.00,0.02005064,0.1382315,0
05/04/2016 14.00,0.1174067,0.1588565,0
05/04/2016 15.00,0.06671335,0.1523488,0.01589811
05/04/2016 16.00,0.001541656,0.2182135,0.06606434
05/04/2016 17.00,0.02979605,0.2630523,0.0818763
05/04/2016 18.00,0.307023,0.2733903,0.1528893
05/04/2016 19.00,0.285331,0.0977263,0.4381542
05/04/2016 20.00,0.07500045,0.008362714,0.9499999
05/04/2016 21.00,0.05468079,0.006532204,0.95
05/04/2016 22.00,0,0.03471223,0.9499999
05/04/2016 23.00,0.000703558,0.1214606,0.907114
06/04/2016 00.00,0.01497169,0.04860504,0.95
06/04/2016 01.00,0.04839214,0.0292735,0.7240785
06/04/2016 02.00,0.04813798,0.001837974,0.5527698
06/04/2016 03.00,0.05421459,0.01901678,0.454106
06/04/2016 04.00,0.1898543,0.0248008,0.5808266
06/04/2016 05.00,0.490146,0.02700751,0.4041451
06/04/2016 06.00,0.8598139,0.02362864,0.6002257
06/04/2016 07.00,0.8589777,0.03187028,0.4446462
06/04/2016 08.00,0.8841906,0.04373563,0.7516969
06/04/2016 09.00,0.8097171,0.03168647,0.95
06/04/2016 10.00,0.7367398,0,0.95
06/04/2016 11.00,0.5356199,0,0.9499999
06/04/2016 12.00,0.4934177,0,0.95
06/04/2016 13.00,0.4150752,0,0.95
06/04/2016 14.00,0.4812357,0,0.95
06/04/2016 15.00,0.639034,0,0.95
06/04/2016 16.00,0.5773258,0,0.8661628
06/04/2016 17.00,0.6356202,0.04033582,0.7670405
06/04/2016 18.00,0.4623483,0.0542621,0.9310473
06/04/2016 19.00,0.416495,0.05603642,0.7324671
06/04/2016 20.00,0.3685024,0.07406279,0.6048347
06/04/2016 21.00,0.3427062,0.06514705,0.5650726
06/04/2016 22.00,0.7442806,0.10709,0.5666384
06/04/2016 23.00,0.7221472,0.07977737,0.8204315
07/04/2016 00.00,0.6174669,0.07381029,0.8933203
07/04/2016 01.00,0.5137431,0.09244758,0.9236482
07/04/2016 02.00,0.3483275,0.1088661,0.8517863
07/04/2016 03.00,0.3259023,0.1906974,0.9037575
07/04/2016 04.00,0.4205037,0.2263989,0.929105
07/04/2016 05.00,0.3726375,0.1538198,0.926632
07/04/2016 06.00,0.3984237,0.1278725,0.7981725
07/04/2016 07.00,0.4314499,0.1691585,0.5914211
07/04/2016 08.00,0.4826869,0.1480985,0.4418773
07/04/2016 09.00,0.716749,0.100509,0.5016556
07/04/2016 10.00,0.9062417,0.049523,0.672726
07/04/2016 11.00,0.95,0.03247812,0.8309718
07/04/2016 12.00,0.9499999,0.07296247,0.9088686
07/04/2016 13.00,0.95,0.03459914,0.95
07/04/2016 14.00,0.95,0.01230805,0.9499999
07/04/2016 15.00,0.95,0.01497613,0.95
07/04/2016 16.00,0.95,0.02681093,0.9343362
07/04/2016 17.00,0.95,0.01353646,0.95
07/04/2016 18.00,0.9266807,0.02490347,0.944231
07/04/2016 19.00,0.9166027,0.04982048,0.8514751
07/04/2016 20.00,0.8540251,0.09473109,0.8313388
07/04/2016 21.00,0.7704616,0.1345381,0.7593549
07/04/2016 22.00,0.6029818,0.1928936,0.7715576
07/04/2016 23.00,0.6083294,0.1564853,0.7258386
08/04/2016 00.00,0.7067535,0.2159697,0.7035227
08/04/2016 01.00,0.5418733,0.2737126,0.7922119
08/04/2016 02.00,0.4014372,0.2381705,0.6241282
08/04/2016 03.00,0.3864402,0.1924534,0.5068213
08/04/2016 04.00,0.5828914,0.1759597,0.5834066
08/04/2016 05.00,0.4401296,0.1299948,0.5069466
