HourUTC,HourDK,PriceArea,TotalLoad,Biomass,FossilGas,FossilHardCoal,FossilOil,HydroPower,OtherRenewable,SolarPower,Waste,OnshoreWindPower,OffshoreWindPower,ExchangeContinent,ExchangeGreatBelt,ExchangeNordicCountries
2022-01-30T07:00:00+00:00,2022-01-30T08:00:00,DK2,1604.48,231.78,42.06,93.51,13.06,,,8.19,53.01,470.85,236.07,497,-327,339
2022-01-30T08:00:00+00:00,2022-01-30T09:00:00,DK1,2539.13,142.79,186.8,222.63,12.43,1.5,2.18,99.24,82.06,2532.07,803.38,534,168,-1969
2022-01-30T08:00:00+00:00,2022-01-30T09:00:00,DK2,1723.79,231.78,41.6,92.66,12.89,,,62.91,53.44,516.67,320.16,429,-168,150
2022-01-30T09:00:00+00:00,2022-01-30T10:00:00,DK1,2531.45,145.55,187.77,225.51,12.39,1.49,2.19,268.75,82.46,2663.28,894.04,322,-2,-1975
2022-01-30T09:00:00+00:00,2022-01-30T10:00:00,DK2,1785.18,234.52,44.23,97.1,13.99,,,144.31,53.37,549.77,500.68,401,2,-235
2022-01-30T10:00:00+00:00,2022-01-30T11:00:00,DK1,2681.04,144.56,191.89,233.47,13.96,1.49,2.37,400.5,83.53,2811.14,1026.15,449,-248,-1975
2022-01-30T10:00:00+00:00,2022-01-30T11:00:00,DK2,1827.24,233.27,44.66,97.82,20.62,,,207.81,53.29,558.66,803.39,219,248,-636
2022-01-30T11:00:00+00:00,2022-01-30T12:00:00,DK1,2678.18,158.07,168.87,234.2,13.97,1.49,2.37,444.87,84.7,2488.64,1109.56,648,-225,-1975
2022-01-30T11:00:00+00:00,2022-01-30T12:00:00,DK2,1814.93,236.11,43.65,96.15,21.56,,,226.07,53.06,488.01,909.66,325,225,-757
2022-01-30T12:00:00+00:00,2022-01-30T13:00:00,DK1,2666.62,133.77,163.68,323.73,13.39,1.49,2.31,437.36,83.48,2662.86,1086.15,638,-407,-1975
2022-01-30T12:00:00+00:00,2022-01-30T13:00:00,DK2,1783.29,236.59,43.34,95.63,21.45,,,200.77,52.89,535.24,895.65,147,407,-801
2022-01-30T13:00:00+00:00,2022-01-30T14:00:00,DK1,2681.06,130.56,148.89,328.85,13.31,1.5,2.27,288.26,85.56,2606.52,1154.53,792,-485,-1953
2022-01-30T13:00:00+00:00,2022-01-30T14:00:00,DK2,1768.42,237.39,43.11,95.38,21.41,,,151.48,52.85,549.97,878.22,-339,485,-364
2022-01-30T14:00:00+00:00,2022-01-30T15:00:00,DK1,2684.94,154.15,149.44,369.2,13.37,1.5,2.43,124.1,87.25,2193.94,1141.12,654,-118,-1635
2022-01-30T14:00:00+00:00,2022-01-30T15:00:00,DK2,1780.13,283.08,44.68,98.03,21.91,,,72.08,53.18,465.18,878.74,-534,118,323
2022-01-30T15:00:00+00:00,2022-01-30T16:00:00,DK1,2758.71,205.55,158,485.21,14.15,1.5,3.43,18.54,89.4,1873.49,1150.49,666,-127,-1447
2022-01-30T15:00:00+00:00,2022-01-30T16:00:00,DK2,1833.36,305.06,45.22,98.79,22.06,,,9.33,53.02,467.68,859.69,-583,127,459
2022-01-30T16:00:00+00:00,2022-01-30T17:00:00,DK1,2949.85,334.58,298.88,766.76,13.3,1.5,3.27,3.21,108.67,1463.06,1096.89,695,-374,-1339
2022-01-30T16:00:00+00:00,2022-01-30T17:00:00,DK2,2061.58,245.61,46.49,100.94,22.46,,,0,52.58,432.02,805.96,-584,374,589
2022-01-30T17:00:00+00:00,2022-01-30T18:00:00,DK1,2935.41,316.61,335.77,824.54,12.66,1.5,3.31,3.35,111.91,1148.14,1043.65,188,144,-1085
2022-01-30T17:00:00+00:00,2022-01-30T18:00:00,DK2,2080.33,244.18,47.47,102.47,22.76,,,0,53.72,377.42,855.19,-584,-144,1132
2022-01-30T18:00:00+00:00,2022-01-30T19:00:00,DK1,2828.31,274.89,285.29,772.55,14.22,1.5,3.47,3.34,114.05,883.9,967.5,-213,206,-137
2022-01-30T18:00:00+00:00,2022-01-30T19:00:00,DK2,1947.87,242.77,48.57,104.03,23.1,,,0,52.81,317,881.03,-582,-206,1103
2022-01-30T19:00:00+00:00,2022-01-30T20:00:00,DK1,2592.61,258.97,301.07,729.17,13.84,1.51,3.43,3.38,112.99,698.84,712.57,-367,257,133
2022-01-30T19:00:00+00:00,2022-01-30T20:00:00,DK2,1848.76,240.9,43.4,95.58,21.48,,,0,52.32,291.82,850.21,-583,-257,1140
2022-01-30T20:00:00+00:00,2022-01-30T21:00:00,DK1,2486.46,366.1,297.84,857.8,12.5,1.51,3.29,3.37,112.99,330.84,364.69,-655,367,673
2022-01-30T20:00:00+00:00,2022-01-30T21:00:00,DK2,1737.53,241.63,44.62,97.52,21.85,,,0,52.68,220.56,809.15,-585,-367,1244
2022-01-30T21:00:00+00:00,2022-01-30T22:00:00,DK1,2341.31,349.46,317.34,871.69,11.84,1.55,3.21,3.38,113.79,166.92,243.9,-876,308,924
2022-01-30T21:00:00+00:00,2022-01-30T22:00:00,DK2,1627.1,239.79,43.59,95.96,21.54,,,0,52.58,148.22,724.34,-583,-308,1234
2022-01-30T22:00:00+00:00,2022-01-30T23:00:00,DK1,2240.36,265.85,303.19,801.39,12.72,1.8,3.33,3.37,112.17,146.74,218.68,-655,157,990
2022-01-30T22:00:00+00:00,2022-01-30T23:00:00,DK2,1519.93,240.59,39.01,88.71,20.08,,,0,51.88,122.92,575.53,-676,-157,1257
2022-01-30T23:00:00+00:00,2022-01-31T00:00:00,DK1,2120.87,293.69,193.03,671.87,10.79,1.8,3.14,3.36,87.75,149.34,221.78,46,-268,750
2022-01-30T23:00:00+00:00,2022-01-31T00:00:00,DK2,1431.42,270.3,36.3,84.55,18.82,,,0,51.43,126.41,443.59,-672,268,844
2022-01-31T00:00:00+00:00,2022-01-31T01:00:00,DK1,2127.19,329.14,184.91,472.12,12.38,1.8,3.3,3.28,86.46,188.65,226.15,471,-81,325
2022-01-31T00:00:00+00:00,2022-01-31T01:00:00,DK2,1391.74,288.46,41.59,93.66,20.4,,,0,52.34,108.38,330.84,-466,81,909
2022-01-31T01:00:00+00:00,2022-01-31T02:00:00,DK1,2110.04,329.65,185.06,481.8,12.96,1.8,3.27,3.26,85.34,234.99,330.84,42,360,83
2022-01-31T01:00:00+00:00,2022-01-31T02:00:00,DK2,1348.26,247.92,39.01,89,19.6,,,0,52.25,73.57,240.73,21,-360,974
2022-01-31T02:00:00+00:00,2022-01-31T03:00:00,DK1,2099.37,343.18,187.33,481.66,13.07,1.81,3.32,3.25,85.94,289.03,229.62,408,242,-117
2022-01-31T02:00:00+00:00,2022-01-31T03:00:00,DK2,1352.52,241.75,40.07,90.8,19.95,,,0,52.02,86.1,172.6,20,-242,917
2022-01-31T03:00:00+00:00,2022-01-31T04:00:00,DK1,2151.35,294.96,186.05,553.72,12.47,1.81,3.26,3.31,84.86,298.38,303.04,81,167,198
2022-01-31T03:00:00+00:00,2022-01-31T04:00:00,DK2,1367.93,266.77,37.68,86.88,19.18,,,0,52.36,69.43,125.41,96,-167,836
2022-01-31T04:00:00+00:00,2022-01-31T05:00:00,DK1,2261.96,282.31,212.84,775.49,10.7,1.81,3.07,3.31,83.1,351,454.13,-401,-303,816
2022-01-31T04:00:00+00:00,2022-01-31T05:00:00,DK2,1471.03,332.43,35.63,92.13,18.58,,,0,50.43,57.67,119.83,-337,303,839
2022-01-31T05:00:00+00:00,2022-01-31T06:00:00,DK1,2661.9,358.39,309.16,949.35,13.19,0.92,3.23,3.39,87.85,292.68,498.55,-175,-572,912
2022-01-31T05:00:00+00:00,2022-01-31T06:00:00,DK2,1697.68,319.99,56.96,128.55,25.62,,,0,38.3,40.61,22.54,-564,572,1089
2022-01-31T06:00:00+00:00,2022-01-31T07:00:00,DK1,2881.05,387.98,471.58,1058.95,39.75,1.39,3.62,3.41,87.73,217.52,392.68,-460,-402,1095
2022-01-31T06:00:00+00:00,2022-01-31T07:00:00,DK2,1910.57,317.4,172.75,188.13,125.95,,,0,54.8,33.08,21.95,-312,402,928
2022-01-31T07:00:00+00:00,2022-01-31T08:00:00,DK1,3041.65,415.83,505.99,1038,16.46,1.81,3.6,6.43,90.32,145.87,315.92,-473,-116,1106
2022-01-31T07:00:00+00:00,2022-01-31T08:00:00,DK2,2017.27,317.19,196.11,158.9,284.61,,,5.78,50.49,22.56,29.53,36,116,821
2022-01-31T08:00:00+00:00,2022-01-31T09:00:00,DK1,3145.79,352.62,449.59,1049.74,15.32,1.81,3.74,31.6,91.19,104.01,268.02,-143,-397,1329
2022-01-31T08:00:00+00:00,2022-01-31T09:00:00,DK2,2097.59,297.51,160.33,119.29,128.18,,,42.94,50.35,18.05,28.21,29,397,848
2022-01-31T09:00:00+00:00,2022-01-31T10:00:00,DK1,3171.7,383.76,429.86,1135.76,15.91,1.81,3.67,107.33,91.63,57.7,132.42,336,-302,789
2022-01-31T09:00:00+00:00,2022-01-31T10:00:00,DK2,2119.46,283.8,128.12,116.43,26.54,,,50.65,49.17,15.65,26.45,296,302,844
2022-01-31T10:00:00+00:00,2022-01-31T11:00:00,DK1,3085.32,386.29,508.35,1258.73,18.35,1.82,3.8,99.61,100.49,29.69,12.61,102,-442,1019
2022-01-31T10:00:00+00:00,2022-01-31T11:00:00,DK2,2102.38,287.03,176.56,131.79,34.45,,,111.23,52.03,15.36,0.79,27,442,845
2022-01-31T11:00:00+00:00,2022-01-31T12:00:00,DK1,3004.6,394.36,535.48,1397.15,17.87,1.81,3.91,125.16,100.52,21.87,0.11,38,-336,721
2022-01-31T11:00:00+00:00,2022-01-31T12:00:00,DK2,2017.29,295.49,193.22,131.52,110.57,,,57.03,51.29,15.38,0.02,-51,336,899
2022-01-31T12:00:00+00:00,2022-01-31T13:00:00,DK1,3019.21,341.48,545.32,1444.44,17.83,1.82,3.91,144.85,103.63,15.85,16.44,-227,-268,894
2022-01-31T12:00:00+00:00,2022-01-31T13:00:00,DK2,2000.11,311.81,194.14,132.93,271.07,,,64.03,51.15,15.59,1.85,-107,268,819
2022-01-31T13:00:00+00:00,2022-01-31T14:00:00,DK1,2980.65,338.39,542.28,1491.19,17.09,1.82,3.76,122.31,110.13,12.82,47.22,-198,-497,1006
2022-01-31T13:00:00+00:00,2022-01-31T14:00:00,DK2,1991.93,340.96,194.17,151.15,157.85,,,52.43,52.23,15.39,13.08,-306,497,845
2022-01-31T14:00:00+00:00,2022-01-31T15:00:00,DK1,2966.46,349.09,497.93,1425.67,15.44,1.82,3.57,68.13,115.39,15.89,47.42,77,-568,931
2022-01-31T14:00:00+00:00,2022-01-31T15:00:00,DK2,1987.44,348.65,167.7,145.63,29.1,,,24.05,51.43,18.58,15.34,-31,568,672
2022-01-31T15:00:00+00:00,2022-01-31T16:00:00,DK1,3000.99,329.76,451.38,1332.78,14.31,1.82,3.45,17.31,115.29,16.2,40.61,100,-361,954
2022-01-31T15:00:00+00:00,2022-01-31T16:00:00,DK2,2047.87,365.98,139.63,125.67,26.98,,,5.79,52.55,29.06,11.22,294,361,657
2022-01-31T16:00:00+00:00,2022-01-31T17:00:00,DK1,3294.33,339,465.33,1404.26,15,1.82,3.52,3.26,112.46,37.27,64.31,225,-331,972
2022-01-31T16:00:00+00:00,2022-01-31T17:00:00,DK2,2238.36,404.33,143.76,166.34,32.49,,,0,55.15,36.28,6.4,301,331,783
2022-01-31T17:00:00+00:00,2022-01-31T18:00:00,DK1,3188.9,338.4,465.64,1384.88,15.33,1.82,3.55,3.23,112.37,53.58,93.75,121,-472,1088
2022-01-31T17:00:00+00:00,2022-01-31T18:00:00,DK2,2194.45,397.34,160.69,210.87,37.98,,,0,56.56,47.89,18.28,14,472,802
2022-01-31T18:00:00+00:00,2022-01-31T19:00:00,DK1,2976.77,337.81,470.58,1232.1,15.58,1.81,3.58,3.25,113.02,91.98,436.5,-511,-405,1205
2022-01-31T18:00:00+00:00,2022-01-31T19:00:00,DK2,2037.66,397.16,168.25,218.67,39.49,,,0,58.38,54.72,55.65,-44,405,707
2022-01-31T19:00:00+00:00,2022-01-31T20:00:00,DK1,2821.29,342.6,420.93,1195.55,17.08,1.81,3.73,3.25,114.84,296.73,737.24,-1113,-542,1365
2022-01-31T19:00:00+00:00,2022-01-31T20:00:00,DK2,1934.95,412.55,163.86,213.22,38.45,,,0,59.11,70.39,117.93,-263,542,617
2022-01-31T20:00:00+00:00,2022-01-31T21:00:00,DK1,2694.11,308.38,323.48,901.69,13.15,1.81,3.33,3.21,111.98,595.19,761.97,-925,-591,1212
2022-01-31T20:00:00+00:00,2022-01-31T21:00:00,DK2,1828.56,416.83,99.56,210.67,36.88,,,0,58.26,52.23,74.33,-378,591,697
2022-01-31T21:00:00+00:00,2022-01-31T22:00:00,DK1,2550.63,298.14,315.91,868.26,12.72,1.81,3.29,3.21,111.07,851.85,810.23,-1153,-587,1043
2022-01-31T21:00:00+00:00,2022-01-31T22:00:00,DK2,1718.33,424,92.11,214.87,37.77,,,0,58.67,56.82,85.19,-745,587,945
2022-01-31T22:00:00+00:00,2022-01-31T23:00:00,DK1,2400.5,260.5,305.45,788.71,12.14,1.8,3.23,3.24,111.94,1183.58,890.06,-1038,-573,471
2022-01-31T22:00:00+00:00,2022-01-31T23:00:00,DK2,1603.25,464.26,91.13,213.28,37.49,,,0,59.1,50.19,126.14,-857,573,881
2022-01-31T23:00:00+00:00,2022-02-01T00:00:00,DK1,2303.81,279.75,298.19,718.61,11.78,1.8,3.33,3.26,111.5,1328.23,935.76,-843,-578,74
2022-01-31T23:00:00+00:00,2022-02-01T00:00:00,DK2,1501.14,468.06,90.27,212.24,35.68,,,0,59.34,75.83,154.54,-848,578,700
2022-02-01T00:00:00+00:00,2022-02-01T01:00:00,DK1,2220.44,275.18,287.93,794.69,11.12,1.8,3.13,3.23,111.08,1237.96,1062.17,-870,-587,-67
2022-02-01T00:00:00+00:00,2022-02-01T01:00:00,DK2,1432.05,464.52,88.3,209.48,34.95,,,0,48.69,120.96,151.74,-844,587,622
2022-02-01T01:00:00+00:00,2022-02-01T02:00:00,DK1,2182.71,276.03,293.3,640.41,11.38,1.8,3.15,3.25,111.21,1350.11,1067.68,-1017,-538,25
2022-02-01T01:00:00+00:00,2022-02-01T02:00:00,DK2,1415,466.62,90.63,213.42,35.69,,,0,42.99,170.98,219.18,-840,538,527
2022-02-01T02:00:00+00:00,2022-02-01T03:00:00,DK1,2160.22,275.38,290.75,634.73,11.49,1.8,3.16,3.26,110.8,1378.46,1100.43,-1129,-449,-5
2022-02-01T02:00:00+00:00,2022-02-01T03:00:00,DK2,1404.57,474.53,89.62,211.9,35.39,,,0,42.11,211.6,383.51,-801,449,356
2022-02-01T03:00:00+00:00,2022-02-01T04:00:00,DK1,2245.84,276.32,290.48,646.24,11.37,1.8,3.15,3.24,110.83,1224.8,1107.97,-942,-458,29
2022-02-01T03:00:00+00:00,2022-02-01T04:00:00,DK2,1415.2,491.77,88.88,210.26,35.14,,,0,42.61,245.18,474.69,-717,458,133
2022-02-01T04:00:00+00:00,2022-02-01T05:00:00,DK1,2395.45,268.19,284.39,655.27,11.17,1.8,3.35,3.24,110.96,939.07,1047.77,-819,-494,444
2022-02-01T04:00:00+00:00,2022-02-01T05:00:00,DK2,1515.87,489.95,91.9,210,35.16,,,0,42.2,276.15,708.72,-644,494,-174
2022-02-01T05:00:00+00:00,2022-02-01T06:00:00,DK1,2751.94,278.43,340.62,790.06,14.26,1.8,4.6,3.22,112.52,744.35,1047.78,-953,-262,676
2022-02-01T05:00:00+00:00,2022-02-01T06:00:00,DK2,1765.66,480.15,125.45,221.31,38.76,,,0,43.51,265.76,759.43,-618,262,197
2022-02-01T06:00:00+00:00,2022-02-01T07:00:00,DK1,3143.68,332.07,477.2,998.49,15.97,1.8,4.77,3.22,112.96,830.99,1052.12,-1000,-557,912
2022-02-01T06:00:00+00:00,2022-02-01T07:00:00,DK2,1998.66,498.24,141.58,228.05,40.24,,,0,43.85,255.34,767.21,-607,557,86
2022-02-01T07:00:00+00:00,2022-02-01T08:00:00,DK1,3239.94,338.86,477,932.02,15.87,1.8,4.76,4.42,113.28,1063.49,970.17,-1021,-540,919
2022-02-01T07:00:00+00:00,2022-02-01T08:00:00,DK2,2068.97,555.79,140.45,225.08,39.48,,,2.38,42.96,280.92,766.61,-513,540,3
2022-02-01T08:00:00+00:00,2022-02-01T09:00:00,DK1,3270.83,309.58,470.36,882.46,14.91,1.8,4.66,17.47,111.8,1676.52,865.72,-1213,-581,751
2022-02-01T08:00:00+00:00,2022-02-01T09:00:00,DK2,2098.24,549.97,141.11,227.12,39.7,,,20.71,43.29,302.99,827.42,-605,581,-8
2022-02-01T09:00:00+00:00,2022-02-01T10:00:00,DK1,3332.97,306.86,441.09,836,14.73,1.79,4.45,39.6,112.2,2131.18,914.79,-1171,-590,358
2022-02-01T09:00:00+00:00,2022-02-01T10:00:00,DK2,2124.29,544.03,141.81,227.35,39.89,,,24.64,41.7,337.18,718.01,-640,590,111
2022-02-01T10:00:00+00:00,2022-02-01T11:00:00,DK1,3340.68,285.76,408.13,913.57,14.16,1.79,4.59,68.49,111.74,2429.46,1099.38,-1256,-588,-80
2022-02-01T10:00:00+00:00,2022-02-01T11:00:00,DK2,2162.11,514.3,141.43,225.85,39.68,,,24.6,41.06,400.25,798.12,-620,588,5
2022-02-01T11:00:00+00:00,2022-02-01T12:00:00,DK1,3278.53,277.54,319.77,829.48,13.27,1.8,4.5,88.96,112.19,2649.01,1168.25,-1111,-591,-410
2022-02-01T11:00:00+00:00,2022-02-01T12:00:00,DK2,2171.3,520.51,132.36,222,38.94,,,23.72,40.9,439.27,897.94,-589,591,-150
2022-02-01T12:00:00+00:00,2022-02-01T13:00:00,DK1,3248.56,280.48,293.75,646.45,12.65,1.8,4.41,95.28,111.57,2930.05,1160.78,-862,-585,-782
2022-02-01T12:00:00+00:00,2022-02-01T13:00:00,DK2,2198.18,520.47,126.88,215.5,37.76,,,31.27,40.85,465.99,907.96,-553,585,-187
2022-02-01T13:00:00+00:00,2022-02-01T14:00:00,DK1,3158.97,276.21,288.16,661.64,12.25,1.8,3.69,140.8,111.22,3048.57,1175.68,-698,-576,-1210
2022-02-01T13:00:00+00:00,2022-02-01T14:00:00,DK2,2158.63,515.57,121.54,206.96,36.45,,,30.72,40.51,465.9,908.93,-122,576,-627
2022-02-01T14:00:00+00:00,2022-02-01T15:00:00,DK1,3070.08,295.28,298.92,731.41,11.91,1.8,4.36,84.13,112.05,3165.54,1179.17,-590,-511,-1634
2022-02-01T14:00:00+00:00,2022-02-01T15:00:00,DK2,2080.48,516.93,96.1,211.11,36.98,,,18.72,40.82,465.48,901.68,-51,511,-682
2022-02-01T15:00:00+00:00,2022-02-01T16:00:00,DK1,3067.14,283.13,280.9,803.49,16.14,1.8,4.36,13.92,111.17,3176.52,1168.82,-473,-349,-1892
2022-02-01T15:00:00+00:00,2022-02-01T16:00:00,DK2,2081.66,521.68,90.87,214.3,37.09,,,4.14,39.98,524.19,904.19,-74,349,-547
2022-02-01T16:00:00+00:00,2022-02-01T17:00:00,DK1,3346.38,288.45,282.99,921.29,12.39,1.8,4.39,3.1,111.42,3115.74,1163.03,23,-561,-1936
2022-02-01T16:00:00+00:00,2022-02-01T17:00:00,DK2,2245.28,522.41,91.76,215.57,36.5,,,0,40.77,549.26,908.44,-59,561,-642
2022-02-01T17:00:00+00:00,2022-02-01T18:00:00,DK1,3305.61,290.74,281.99,685.49,13.14,1.79,3.43,3.33,111.63,2928.91,1167.12,1,-553,-1492
2022-02-01T17:00:00+00:00,2022-02-01T18:00:00,DK2,2191.39,537.06,89.16,211.21,36.43,,,0,40.18,569.59,908.49,-155,553,-619
2022-02-01T18:00:00+00:00,2022-02-01T19:00:00,DK1,3141.95,293.06,194.95,547.88,12.66,1.8,3.35,3.34,109.94,2807.03,1177.35,323,-256,-1938
2022-02-01T18:00:00+00:00,2022-02-01T19:00:00,DK2,2053.22,515.06,84.9,204.04,35.48,,,0,39.43,588.18,908.11,211,256,-811
2022-02-01T19:00:00+00:00,2022-02-01T20:00:00,DK1,2950.51,271.04,173.02,404.61,12.12,1.8,2.27,3.37,90.32,2695.94,1176.57,355,-74,-1976
2022-02-01T19:00:00+00:00,2022-02-01T20:00:00,DK2,1913.32,519.24,85.29,204.33,35.6,,,0,39.94,580.79,908.07,274,74,-810
2022-02-01T20:00:00+00:00,2022-02-01T21:00:00,DK1,2886.32,182.49,163.7,381.25,12.8,1.8,2.28,3.37,89.92,2675.16,1132.78,353,145,-1976
2022-02-01T20:00:00+00:00,2022-02-01T21:00:00,DK2,1789.59,524.06,84.95,203.56,35.51,,,0,40.56,561.56,906.74,441,-145,-820
2022-02-01T21:00:00+00:00,2022-02-01T22:00:00,DK1,2654.23,290.1,161.27,444.47,11.77,1.75,2.17,3.34,89.84,2714.11,922.49,341,-128,-1976
2022-02-01T21:00:00+00:00,2022-02-01T22:00:00,DK2,1668.1,534.23,84.96,203.5,35.51,,,0,40.88,538.08,905.25,4,128,-757
2022-02-01T22:00:00+00:00,2022-02-01T23:00:00,DK1,2608.27,199.88,146.32,369.17,12.23,1.4,2.21,3.34,89.84,2742.2,814.91,397,111,-1976
2022-02-01T22:00:00+00:00,2022-02-01T23:00:00,DK2,1549.41,534.74,84.97,201.37,34.11,,,0,39.72,447.21,879.05,189,-111,-695
2022-02-01T23:00:00+00:00,2022-02-02T00:00:00,DK1,2446.98,172.86,147.63,365.59,12.4,1.4,2.23,3.38,89.59,2940.61,852.65,234,-108,-1976
2022-02-01T23:00:00+00:00,2022-02-02T00:00:00,DK2,1478.03,526.15,85.01,175.33,33.96,,,0,39.52,466.43,827.47,-71,108,-699
2022-02-02T00:00:00+00:00,2022-02-02T01:00:00,DK1,2465.34,146.64,141.62,390.31,11.94,1.4,2.18,3.36,89.8,2784.57,1133.5,293,-149,-1976
2022-02-02T00:00:00+00:00,2022-02-02T01:00:00,DK2,1422.64,521.56,86.54,154.64,34.41,,,0,41.15,373.54,788.88,19,149,-710
2022-02-02T01:00:00+00:00,2022-02-02T02:00:00,DK1,2440.53,131.18,131.73,373.68,11.95,1.4,2.19,3.37,89.15,2695.16,1179.03,314,-101,-1976
2022-02-02T01:00:00+00:00,2022-02-02T02:00:00,DK2,1406.22,522.25,87.02,157.16,34.55,,,0,41.89,393.01,895.53,48,101,-830
2022-02-02T02:00:00+00:00,2022-02-02T03:00:00,DK1,2412.45,131.05,132.37,384.33,11.93,1.4,2.18,3.36,89.87,2442.54,1130.44,382,73,-1976
2022-02-02T02:00:00+00:00,2022-02-02T03:00:00,DK2,1381.95,523.63,87.09,157.93,34.57,,,0,42.39,380.2,906.48,91,-73,-720
2022-02-02T03:00:00+00:00,2022-02-02T04:00:00,DK1,2468.9,129.27,129.47,405.72,12.09,1.4,2.2,3.34,90.63,2319.86,1120.06,493,137,-1976
2022-02-02T03:00:00+00:00,2022-02-02T04:00:00,DK2,1407.89,520.4,86.88,157.01,34.49,,,0,41.8,400.21,901.4,222,-137,-767
2022-02-02T04:00:00+00:00,2022-02-02T05:00:00,DK1,2561.21,182.06,127.96,458.98,12.14,1.51,2.29,3.35,94.06,2402.69,1014.88,532,82,-1975
2022-02-02T04:00:00+00:00,2022-02-02T05:00:00,DK2,1515.36,524.39,87.42,174.64,34.72,,,0,41.51,451.21,894.72,137,-82,-736
2022-02-02T05:00:00+00:00,2022-02-02T06:00:00,DK1,2913.97,271.71,144.82,557.39,12.44,1.8,3.31,3.33,110.81,2015.05,1046.02,868,180,-1947
2022-02-02T05:00:00+00:00,2022-02-02T06:00:00,DK2,1734.72,474.76,84.39,199.95,35.17,,,0,40.64,384.57,889.68,498,-180,-689
2022-02-02T06:00:00+00:00,2022-02-02T07:00:00,DK1,3305.85,283.48,284,913.94,14,1.8,3.6,3.32,110.44,2057.41,1139.44,716,-339,-1672
2022-02-02T06:00:00+00:00,2022-02-02T07:00:00,DK2,2001.48,438.27,89.85,205.06,36.96,,,0,41.78,502.7,889.25,258,339,-808
2022-02-02T07:00:00+00:00,2022-02-02T08:00:00,DK1,3394.81,286.73,319.69,1050.68,13.69,1.8,4.53,18.47,109.93,1622.22,1131.32,655,-495,-1163
2022-02-02T07:00:00+00:00,2022-02-02T08:00:00,DK2,2075.12,486.81,106.12,211.02,36.9,,,2.43,41.3,497.27,619.99,165,495,-586
2022-02-02T08:00:00+00:00,2022-02-02T09:00:00,DK1,3304.99,292.88,348.24,1221.79,13.29,1.81,4.49,121.02,111.28,1491.19,1089.47,419,-570,-1115
2022-02-02T08:00:00+00:00,2022-02-02T09:00:00,DK2,2096.01,537.22,147.55,221.53,38.82,,,31.64,41.36,477.48,526.47,62,570,-566
2022-02-02T09:00:00+00:00,2022-02-02T10:00:00,DK1,3446.97,284.62,305.15,823.87,14.09,1.81,4.57,274.3,112.17,1633.38,999.27,553,-393,-998
2022-02-02T09:00:00+00:00,2022-02-02T10:00:00,DK2,2163.52,511.64,155.04,219.77,38.41,,,117.66,40.49,460.47,833.04,316,393,-901
2022-02-02T10:00:00+00:00,2022-02-02T11:00:00,DK1,3475.43,219.24,274.58,589.63,13.93,1.81,4.55,423.85,110.78,1765.1,866.73,574,-166,-929
2022-02-02T10:00:00+00:00,2022-02-02T11:00:00,DK2,2135.77,500.3,153.2,216.41,37.73,,,166.52,40.81,440.16,876.4,425,166,-851
2022-02-02T11:00:00+00:00,2022-02-02T12:00:00,DK1,3351.23,287.12,294.56,562.77,13.99,1.8,4.56,474.04,111.32,1998.76,870.52,494,-233,-1334
2022-02-02T11:00:00+00:00,2022-02-02T12:00:00,DK2,2111.17,502.83,153.43,216.76,37.91,,,178.99,40.55,377.16,844.3,376,233,-806
2022-02-02T12:00:00+00:00,2022-02-02T13:00:00,DK1,3291.39,200.36,298.71,604.35,13.78,1.8,4.47,341.37,111.18,2218,798.94,466,-381,-1106
2022-02-02T12:00:00+00:00,2022-02-02T13:00:00,DK2,2077.87,529.84,148.7,212.84,37.23,,,137.73,40.28,301.23,714.04,317,381,-698
2022-02-02T13:00:00+00:00,2022-02-02T14:00:00,DK1,3226.17,250.09,268.68,604.4,13.17,1.8,4.47,270.25,111.53,2373.89,770.47,13,-431,-652
2022-02-02T13:00:00+00:00,2022-02-02T14:00:00,DK2,2057.05,542.72,170.91,216.42,38.01,,,100.37,40.13,208.47,566.96,496,431,-721
2022-02-02T14:00:00+00:00,2022-02-02T15:00:00,DK1,3127.74,254.5,280.67,678.94,13,1.81,4.46,149.87,111.29,1963.97,742.98,219,-589,-316
2022-02-02T14:00:00+00:00,2022-02-02T15:00:00,DK2,1982.58,531.18,199.24,225.89,39.71,,,47.26,40.85,173.75,391.19,50,589,-283
2022-02-02T15:00:00+00:00,2022-02-02T16:00:00,DK1,3054.07,348.84,356.66,818.82,12.67,1.81,4.42,54.03,113.71,1493.73,688.99,-309,-591,275
2022-02-02T15:00:00+00:00,2022-02-02T16:00:00,DK2,2031.2,533.15,205.91,224.16,39.38,,,4.58,40.89,196.33,308.34,-303,591,207
2022-02-02T16:00:00+00:00,2022-02-02T17:00:00,DK1,3278.29,356.57,440.77,1145.72,13.36,1.81,4.49,3.36,134.61,1074.92,640.6,-511,-582,642
2022-02-02T16:00:00+00:00,2022-02-02T17:00:00,DK2,2235.9,599.17,210.19,230.41,40.39,,,0,42.72,239.13,275.04,199,582,-181
2022-02-02T17:00:00+00:00,2022-02-02T18:00:00,DK1,3198.87,375.92,489.09,1343.72,14,1.81,4.56,3.31,136.33,698.8,736.37,-780,-536,748
2022-02-02T17:00:00+00:00,2022-02-02T18:00:00,DK2,2191.23,608.88,222.51,237.46,41.74,,,0,44.03,236.6,254.91,-211,536,221
